SMILES,IL_SMILES,T/K,r,Normalized SMILES,index
Cc1ccccc1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,0.7,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,17
Cc1ccccc1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.15,0.717,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,17
Cc1ccccc1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.15,0.741,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,17
Cc1ccccc1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.15,0.779,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,17
Cc1ccccc1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,363.15,0.809,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,17
Cc1ccccc1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,373.15,0.834,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,17
Cc1ccccc1,CCCCCCCC[N+](CC)(CC)CC.O=S(=O)(F)[N-]S(=O)(=O)F,318.15,0.832,CCCCCCCC[N+](CC)(CC)CC.O=S(=O)(F)[N-]S(=O)(=O)F,18
Cc1ccccc1,CCCCCCCC[N+](CC)(CC)CC.O=S(=O)(F)[N-]S(=O)(=O)F,328.15,0.89,CCCCCCCC[N+](CC)(CC)CC.O=S(=O)(F)[N-]S(=O)(=O)F,18
Cc1ccccc1,CCCCCCCC[N+](CC)(CC)CC.O=S(=O)(F)[N-]S(=O)(=O)F,338.15,0.951,CCCCCCCC[N+](CC)(CC)CC.O=S(=O)(F)[N-]S(=O)(=O)F,18
Cc1ccccc1,CCCCCCCC[N+](CC)(CC)CC.O=S(=O)(F)[N-]S(=O)(=O)F,348.15,1.01,CCCCCCCC[N+](CC)(CC)CC.O=S(=O)(F)[N-]S(=O)(=O)F,18
Cc1ccccc1,CCCCCCCC[N+](CC)(CC)CC.O=S(=O)(F)[N-]S(=O)(=O)F,358.15,1.07,CCCCCCCC[N+](CC)(CC)CC.O=S(=O)(F)[N-]S(=O)(=O)F,18
Cc1ccccc1,CCCCCCCC[N+](CC)(CC)CC.O=S(=O)(F)[N-]S(=O)(=O)F,368.15,1.13,CCCCCCCC[N+](CC)(CC)CC.O=S(=O)(F)[N-]S(=O)(=O)F,18
Cc1ccccc1,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,318.15,1.49,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,19
Cc1ccccc1,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,328.15,1.59,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,19
Cc1ccccc1,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,338.15,1.68,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,19
Cc1ccccc1,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,348.15,1.78,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,19
Cc1ccccc1,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,358.15,1.88,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,19
Cc1ccccc1,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,368.15,1.97,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,19
Cc1ccccc1,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],308.15,9.13,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],20
Cc1ccccc1,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],318.15,9.03,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],20
Cc1ccccc1,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],328.15,8.88,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],20
Cc1ccccc1,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],338.15,8.77,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],20
Cc1ccccc1,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],348.15,8.65,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],20
Cc1ccccc1,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],358.15,8.53,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],20
Cc1ccccc1,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,318.15,1.43,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,21
Cc1ccccc1,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,328.15,1.47,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,21
Cc1ccccc1,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,338.15,1.51,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,21
Cc1ccccc1,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,348.15,1.55,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,21
Cc1ccccc1,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,358.15,1.57,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,21
Cc1ccccc1,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,368.15,1.6,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,21
Cc1ccccc1,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.15,0.973,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,22
Cc1ccccc1,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.15,1,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,22
Cc1ccccc1,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.15,1.024,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,22
Cc1ccccc1,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,348.15,1.046,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,22
Cc1ccccc1,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,358.15,1.069,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,22
Cc1ccccc1,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,368.15,1.092,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,22
Cc1ccccc1,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.15,1.26,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,23
Cc1ccccc1,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.15,1.27,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,23
Cc1ccccc1,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.15,1.29,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,23
Cc1ccccc1,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.15,1.3,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,23
Cc1ccccc1,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,348.15,1.33,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,23
Cc1ccccc1,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,358.15,1.35,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,23
Cc1ccccc1,CCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.15,0.699,CCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,24
Cc1ccccc1,CCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.15,0.732,CCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,24
Cc1ccccc1,CCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.15,0.765,CCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,24
Cc1ccccc1,CCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,348.15,0.8,CCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,24
Cc1ccccc1,CCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,358.15,0.832,CCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,24
Cc1ccccc1,CCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,368.15,0.864,CCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,24
Cc1ccccc1,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,318.15,1.09,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,25
Cc1ccccc1,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,328.15,1.11,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,25
Cc1ccccc1,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,338.15,1.14,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,25
Cc1ccccc1,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,348.15,1.16,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,25
Cc1ccccc1,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,358.15,1.18,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,25
Cc1ccccc1,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,368.15,1.2,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,25
Cc1ccccc1,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,318.15,0.785,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,26
Cc1ccccc1,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,328.15,0.809,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,26
Cc1ccccc1,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,338.15,0.836,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,26
Cc1ccccc1,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,348.15,0.862,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,26
Cc1ccccc1,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,358.15,0.885,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,26
Cc1ccccc1,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,368.15,0.907,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,26
Cc1ccccc1,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.15,3.9,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,27
Cc1ccccc1,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.15,3.98,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,27
Cc1ccccc1,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.15,4.05,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,27
Cc1ccccc1,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,348.15,4.11,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,27
Cc1ccccc1,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,358.15,4.21,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,27
Cc1ccccc1,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,368.15,4.26,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,27
Cc1ccccc1,CC(O)C(=O)[O-].CC[N+]1(C)CCCC1,318.15,5.36,CC(O)C(=O)[O-].CC[N+]1(C)CCCC1,28
Cc1ccccc1,CC(O)C(=O)[O-].CC[N+]1(C)CCCC1,328.15,5.5,CC(O)C(=O)[O-].CC[N+]1(C)CCCC1,28
Cc1ccccc1,CC(O)C(=O)[O-].CC[N+]1(C)CCCC1,338.15,5.62,CC(O)C(=O)[O-].CC[N+]1(C)CCCC1,28
Cc1ccccc1,CC(O)C(=O)[O-].CC[N+]1(C)CCCC1,348.15,5.76,CC(O)C(=O)[O-].CC[N+]1(C)CCCC1,28
Cc1ccccc1,CC(O)C(=O)[O-].CC[N+]1(C)CCCC1,358.15,5.89,CC(O)C(=O)[O-].CC[N+]1(C)CCCC1,28
Cc1ccccc1,CC(O)C(=O)[O-].CC[N+]1(C)CCCC1,368.15,6.06,CC(O)C(=O)[O-].CC[N+]1(C)CCCC1,28
Cc1ccccc1,N#C[N-]C#N.OCCC[n+]1ccccc1,318.15,8.44,N#C[N-]C#N.OCCC[n+]1ccccc1,29
Cc1ccccc1,N#C[N-]C#N.OCCC[n+]1ccccc1,328.15,8.72,N#C[N-]C#N.OCCC[n+]1ccccc1,29
Cc1ccccc1,N#C[N-]C#N.OCCC[n+]1ccccc1,338.15,9.03,N#C[N-]C#N.OCCC[n+]1ccccc1,29
Cc1ccccc1,N#C[N-]C#N.OCCC[n+]1ccccc1,348.15,9.31,N#C[N-]C#N.OCCC[n+]1ccccc1,29
Cc1ccccc1,N#C[N-]C#N.OCCC[n+]1ccccc1,358.15,9.58,N#C[N-]C#N.OCCC[n+]1ccccc1,29
Cc1ccccc1,N#C[N-]C#N.OCCC[n+]1ccccc1,368.15,9.85,N#C[N-]C#N.OCCC[n+]1ccccc1,29
Cc1ccccc1,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.15,0.492,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,30
Cc1ccccc1,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.15,0.512,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,30
Cc1ccccc1,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.15,0.533,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,30
Cc1ccccc1,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,348.15,0.554,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,30
Cc1ccccc1,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,358.15,0.573,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,30
Cc1ccccc1,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,368.15,0.592,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,30
Cc1ccccc1,CC[N+]1(C)CCOCC1.N#C[N-]C#N,318.15,7.87,CC[N+]1(C)CCOCC1.N#C[N-]C#N,31
Cc1ccccc1,CC[N+]1(C)CCOCC1.N#C[N-]C#N,328.15,8.1,CC[N+]1(C)CCOCC1.N#C[N-]C#N,31
Cc1ccccc1,CC[N+]1(C)CCOCC1.N#C[N-]C#N,338.15,8.33,CC[N+]1(C)CCOCC1.N#C[N-]C#N,31
Cc1ccccc1,CC[N+]1(C)CCOCC1.N#C[N-]C#N,348.15,8.56,CC[N+]1(C)CCOCC1.N#C[N-]C#N,31
Cc1ccccc1,CC[N+]1(C)CCOCC1.N#C[N-]C#N,358.15,8.77,CC[N+]1(C)CCOCC1.N#C[N-]C#N,31
Cc1ccccc1,CC[N+]1(C)CCOCC1.N#C[N-]C#N,368.15,8.99,CC[N+]1(C)CCOCC1.N#C[N-]C#N,31
Cc1ccccc1,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,358.15,1.11,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,32
Cc1ccccc1,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,368.15,1.16,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,32
Cc1ccccc1,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,378.15,1.2,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,32
Cc1ccccc1,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,388.15,1.24,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,32
Cc1ccccc1,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,398.15,1.28,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,32
Cc1ccccc1,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,408.15,1.32,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,32
Cc1ccccc1,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.15,0.681,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,33
Cc1ccccc1,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.15,0.725,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,33
Cc1ccccc1,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.15,0.766,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,33
Cc1ccccc1,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,348.15,0.81,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,33
Cc1ccccc1,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,358.15,0.851,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,33
Cc1ccccc1,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,368.15,0.893,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,33
Cc1ccccc1,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.N#C[N-]C#N,328.15,1.05,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.N#C[N-]C#N,34
Cc1ccccc1,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.N#C[N-]C#N,338.15,1.1,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.N#C[N-]C#N,34
Cc1ccccc1,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.N#C[N-]C#N,348.15,1.15,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.N#C[N-]C#N,34
Cc1ccccc1,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.N#C[N-]C#N,358.15,1.19,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.N#C[N-]C#N,34
Cc1ccccc1,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.N#C[N-]C#N,368.15,1.24,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.N#C[N-]C#N,34
Cc1ccccc1,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.N#C[N-]C#N,378.15,1.28,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.N#C[N-]C#N,34
Cc1ccccc1,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,318.15,6.41,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,35
Cc1ccccc1,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,328.15,6.62,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,35
Cc1ccccc1,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,338.15,6.83,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,35
Cc1ccccc1,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,348.15,7.02,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,35
Cc1ccccc1,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,358.15,7.23,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,35
Cc1ccccc1,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,368.15,7.42,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,35
Cc1ccccc1,N#CCCC[n+]1ccccc1.N#C[N-]C#N,318.15,10.1,N#CCCC[n+]1ccccc1.N#C[N-]C#N,36
Cc1ccccc1,N#CCCC[n+]1ccccc1.N#C[N-]C#N,328.15,10.3,N#CCCC[n+]1ccccc1.N#C[N-]C#N,36
Cc1ccccc1,N#CCCC[n+]1ccccc1.N#C[N-]C#N,338.15,10.6,N#CCCC[n+]1ccccc1.N#C[N-]C#N,36
Cc1ccccc1,N#CCCC[n+]1ccccc1.N#C[N-]C#N,348.15,10.8,N#CCCC[n+]1ccccc1.N#C[N-]C#N,36
Cc1ccccc1,N#CCCC[n+]1ccccc1.N#C[N-]C#N,358.15,11,N#CCCC[n+]1ccccc1.N#C[N-]C#N,36
Cc1ccccc1,N#CCCC[n+]1ccccc1.N#C[N-]C#N,368.15,11.3,N#CCCC[n+]1ccccc1.N#C[N-]C#N,36
